Date,Open,High,Low,Close,Volume,TradingValue,UpLimit,LowLimit
2015-12-09,1951.39,1956.7,1944.78,1948.24,0.3781,,,
2015-12-10,1947.21,1956.84,1940.4,1952.07,0.37785,,,
2015-12-11,1952.82,1961,1943.67,1948.62,0.38071,,,
2015-12-14,1926.36,1930.4,1919.22,1927.82,0.43974,,,
2015-12-15,1935.82,1938.04,1925.75,1932.97,0.43474,,,
2015-12-16,1950.15,1975.63,1950.05,1969.4,0.4751,,,
2015-12-17,1984.06,1987.83,1967.64,1977.96,0.37957,,,
2015-12-18,1960.32,1981.42,1958.12,1975.32,0.67773,,,
2015-12-21,1974.26,1986.66,1968.14,1981.19,0.5396,,,
2015-12-22,1984.37,1992.72,1971.32,1992.56,0.57724,,,
2015-12-23,1994.2,2007.42,1989.3,1999.22,0.50237,,,
2015-12-24,2009.34,2009.99,1990.65,1990.65,0.50462,,,
2015-12-28,1990.59,1991.19,1964.06,1964.06,0.39664,,,
2015-12-29,1956.49,1968.57,1946.21,1966.31,0.40143,,,
2015-12-30,1973.03,1974.67,1958.78,1961.31,0.30446,,,
2016-01-04,1954.47,1954.52,1918.76,1918.76,0.35902,,,
2016-01-05,1911.93,1937.57,1911.93,1930.53,0.44655,,,
2016-01-06,1934.25,1934.25,1911.61,1925.43,0.59461,,,
2016-01-07,1915.71,1926.41,1901.24,1904.33,0.39304,,,
2016-01-08,1889.42,1918.25,1883.82,1917.62,0.4302,,,
2016-01-11,1897.18,1907.43,1892.69,1894.84,0.32877,,,
2016-01-12,1907.61,1910.59,1888.94,1890.86,0.29514,,,
2016-01-13,1904.33,1921,1902.49,1916.28,0.26522,,,
2016-01-14,1893.18,1900.48,1882.02,1900.01,0.31098,,,
2016-01-15,1915.83,1918.3,1873.35,1878.87,0.31236,,,
2016-01-18,1856.03,1882.21,1854.55,1878.45,0.27694,,,
2016-01-19,1879.8,1889.9,1866.76,1889.64,0.33532,,,
2016-01-20,1885.36,1885.36,1830.06,1845.45,0.4073,,,
2016-01-21,1848.1,1860.02,1838.04,1840.53,0.43374,,,
2016-01-22,1860.3,1879.43,1859.54,1879.43,0.40846,,,
2016-01-25,1890.15,1901.22,1882.74,1893.43,0.3153,,,
2016-01-26,1881.87,1884.13,1862.98,1871.69,0.29882,,,
2016-01-27,1888.07,1902.03,1883.39,1897.87,0.3489,,,
2016-01-28,1885.38,1907.56,1877.78,1906.94,0.35431,,,
2016-01-29,1905.01,1912.07,1888.48,1912.06,0.38656,,,
2016-02-01,1919.62,1926.11,1912.85,1924.82,0.44032,,,
2016-02-02,1914.96,1920.02,1906.06,1906.6,0.41227,,,
2016-02-03,1893.83,1894.72,1882.75,1890.67,0.4086,,,
2016-02-04,1900.48,1917.09,1897.18,1916.26,0.3658,,,
2016-02-05,1914.55,1921.76,1910.31,1917.79,0.30577,,,
2016-02-11,1872.68,1877.77,1858.9,1861.54,0.38643,,,
2016-02-12,1850.67,1857.12,1817.97,1835.28,0.4705,,,
2016-02-15,1857.33,1864.62,1847.6,1862.2,0.2846,,,
2016-02-16,1870.1,1892.15,1868.11,1888.3,0.38832,,,
2016-02-17,1889.41,1897.37,1881.03,1883.94,0.34463,,,
2016-02-18,1909.4,1910.12,1898.49,1908.84,0.33258,,,
2016-02-19,1904.5,1916.24,1902.24,1916.24,0.3122,,,
2016-02-22,1911.56,1921.14,1905.85,1916.36,0.26786,,,
2016-02-23,1928.85,1929.53,1909.79,1914.22,0.32681,,,
2016-02-24,1908.71,1918.63,1906.19,1912.53,0.2816,,,
2016-02-25,1919.08,1928.49,1906.99,1918.57,0.30579,,,
2016-02-26,1927.1,1927.8,1917.07,1920.16,0.28022,,,
2016-02-29,1921.76,1927.05,1916.66,1916.66,0.27505,,,
2016-03-02,1944.27,1949.94,1942.24,1947.42,0.32335,,,
2016-03-03,1957.83,1958.17,1946.57,1958.17,0.42098,,,
2016-03-04,1956.01,1958.46,1949.47,1955.63,0.31642,,,
2016-03-07,1961.26,1963.43,1955.97,1957.87,0.34461,,,
2016-03-08,1958.94,1958.94,1935.55,1946.12,0.35868,,,
2016-03-09,1940.55,1952.95,1938.32,1952.95,0.35539,,,
2016-03-10,1958.87,1976.19,1955.67,1969.33,0.35232,,,
2016-03-11,1968.3,1975.87,1966.65,1971.41,0.30342,,,
2016-03-14,1985.74,1985.9,1970.56,1972.27,0.35708,,,
2016-03-15,1975.61,1979.46,1966.44,1969.97,0.26458,,,
2016-03-16,1971.58,1982.08,1969.66,1974.9,0.29446,,,
2016-03-17,1984.69,2000.3,1984.33,1987.99,0.29158,,,
2016-03-18,1996.31,1996.31,1986.04,1992.12,0.38585,,,
2016-03-21,1999.25,2003.12,1982.7,1989.76,0.32326,,,
2016-03-22,1993.37,1997.76,1986.87,1996.81,0.38375,,,
2016-03-23,1996.47,2001.67,1989.84,1995.12,0.36755,,,
2016-03-24,1988.46,1992.76,1981.17,1985.97,0.34117,,,
2016-03-25,1991.06,1991.06,1981.53,1983.81,0.46342,,,
2016-03-28,1984.93,1992.46,1981.37,1982.54,0.41047,,,
2016-03-29,1986.93,1997.33,1984.07,1994.91,0.38545,,,
2016-03-30,2005.24,2009.1,1998.51,2002.14,0.3683,,,
2016-03-31,2005.72,2007.43,1986.74,1995.85,0.33507,,,
2016-04-01,1994.77,1994.77,1970.17,1973.57,0.39226,,,
2016-04-04,1974.73,1979.03,1969.35,1978.97,0.36332,,,
2016-04-05,1972.38,1973.17,1959.26,1962.74,0.36816,,,
2016-04-06,1963.17,1975.09,1961.51,1971.32,0.35803,,,
2016-04-07,1978.75,1980.43,1964.99,1973.89,0.43406,,,
2016-04-08,1961.29,1972.12,1954.11,1972.05,0.40062,,,
2016-04-11,1972.25,1973.9,1963.21,1970.37,0.37954,,,
2016-04-12,1970.5,1981.73,1968.5,1981.32,0.38732,,,
2016-04-14,2004.15,2016.03,2000.83,2015.93,0.47352,,,
2016-04-15,2013.38,2016.95,2008.68,2014.71,0.31771,,,
2016-04-18,2001.35,2009.55,1998.49,2009.1,0.33925,,,
2016-04-19,2015.1,2020.29,2007.68,2011.36,0.40124,,,
2016-04-20,2017.05,2023.77,2005.82,2005.83,0.42396,,,
2016-04-21,2014.6,2022.1,2009.45,2022.1,0.3921,,,
2016-04-22,2014.93,2017.9,2010.94,2015.49,0.48047,,,
2016-04-25,2016.05,2016.65,2007.18,2014.55,0.39768,,,
2016-04-26,2013.26,2021.59,2011.85,2019.63,0.50928,,,
2016-04-27,2019.31,2019.86,2012.75,2015.4,0.4128,,,
2016-04-28,2020.83,2022.99,1998.6,2000.93,0.34114,,,
2016-04-29,1998.68,1999.34,1983.3,1994.15,0.40106,,,
2016-05-02,1991.84,1991.84,1977.03,1978.15,0.3282,,,
2016-05-03,1988.34,1989.41,1979.66,1986.41,0.31049,,,
2016-05-04,1978.24,1982.38,1969.22,1976.71,0.3527,,,
2016-05-09,1974.52,1976.14,1962.92,1967.81,0.34219,,,
2016-05-10,1965.86,1982.5,1964.9,1982.5,0.36908,,,
2016-05-11,1989.17,1989.17,1970.48,1980.1,0.39853,,,
2016-05-12,1973.28,1981.49,1970.54,1977.49,0.46288,,,
2016-05-13,1979.97,1980.45,1962.77,1966.99,0.50912,,,
2016-05-16,1961.91,1970.53,1961.32,1967.91,0.52672,,,
2016-05-17,1973.86,1975.1,1962.57,1968.06,0.59758,,,
2016-05-18,1962.78,1964.34,1945.56,1956.73,0.69627,,,
2016-05-19,1953.91,1954.29,1942.48,1946.78,0.50592,,,
2016-05-20,1943.84,1951.5,1940.36,1947.67,0.38805,,,
2016-05-23,1954.26,1956.77,1940.44,1955.25,0.39951,,,
2016-05-24,1951.18,1951.39,1937.67,1937.68,0.51708,,,
2016-05-25,1953.63,1964.91,1951.17,1960.51,0.65687,,,
2016-05-26,1965.81,1967.45,1955.97,1957.06,0.55826,,,
2016-05-27,1962.33,1971.27,1959.75,1969.17,0.52353,,,
2016-05-30,1969.72,1970.54,1955.49,1967.13,0.5505,,,
2016-05-31,1962.47,1984.18,1958.16,1983.4,0.65704,,,
2016-06-01,1976.87,1986.76,1975.82,1982.72,0.50229,,,
2016-06-02,1983.86,1988,1978.82,1985.11,0.47423,,,
2016-06-03,1991.58,1991.58,1979.66,1985.84,0.54086,,,
2016-06-07,1993.08,2011.67,1992.77,2011.63,0.48135,,,
2016-06-08,2013.72,2027.09,2008.59,2027.08,0.49794,,,
2016-06-09,2028.02,2035.27,2012.14,2024.17,0.59968,,,
2016-06-10,2022.77,2022.77,2014.15,2017.63,0.4043,,,
2016-06-13,2001.03,2001.79,1976.69,1979.06,0.443,,,
2016-06-14,1976.8,1982.32,1965.34,1972.03,0.43994,,,
2016-06-15,1972,1975.87,1960.97,1968.83,0.37677,,,
2016-06-16,1971.53,1974.01,1944.8,1951.99,0.43879,,,
2016-06-17,1966.23,1970.54,1949.6,1953.4,0.48527,,,
2016-06-20,1974.43,1984.07,1969.56,1981.12,0.39134,,,
2016-06-21,1977.8,1983.87,1971.99,1982.7,0.55744,,,
2016-06-22,1981.78,1994.76,1979.37,1992.58,0.40744,,,
2016-06-23,1989.42,1990.71,1980.14,1986.71,0.45539,,,
2016-06-24,2001.55,2001.55,1892.75,1925.24,0.75055,,,
2016-06-27,1901.85,1926.87,1900.83,1926.85,0.39427,,,
2016-06-28,1907.71,1937.99,1907.49,1936.22,0.37346,,,
2016-06-29,1946.31,1966.21,1941.9,1956.36,0.45119,,,
2016-06-30,1971.54,1972.81,1959.28,1970.35,0.34986,,,
2016-07-01,1977.36,1993.98,1975.89,1987.32,0.44813,,,
2016-07-04,1989.44,1997.37,1985.11,1995.3,0.46861,,,
2016-07-05,1995.69,1996.77,1985.94,1989.85,0.40549,,,
2016-07-06,1980.11,1982.8,1944.33,1953.12,0.45744,,,
2016-07-07,1963.3,1976.49,1959.83,1974.08,0.37876,,,
2016-07-08,1972.28,1979.75,1956.91,1963.1,0.35653,,,
2016-07-11,1979.36,1990.95,1977.81,1988.54,0.33776,,,
2016-07-12,1991.13,1998.03,1986.45,1991.23,0.43265,,,
2016-07-13,2007.65,2013.6,1995.84,2005.55,0.35764,,,
2016-07-14,2004.12,2009.67,1997.94,2008.77,0.34023,,,
2016-07-15,2015.37,2022.34,2011.1,2017.26,0.47781,,,
2016-07-18,2018.22,2022.11,2012.3,2021.11,0.38009,,,
2016-07-19,2022.8,2023.22,2010.27,2016.89,0.3808,,,
2016-07-20,2013.4,2015.47,2003.87,2015.46,0.31634,,,
2016-07-21,2019.36,2020.55,2007.59,2012.22,0.39105,,,
2016-07-22,2005.37,2014.44,2002.66,2010.34,0.32095,,,
2016-07-25,2014.74,2020.69,2006.63,2012.32,0.35023,,,
2016-07-26,2009.4,2027.34,2008.25,2027.34,0.33861,,,
2016-07-27,2027.07,2030.69,2021.15,2025.05,0.41166,,,
2016-07-28,2029.07,2029.38,2014.36,2021.1,0.35088,,,
2016-07-29,2023.24,2028.99,2016.19,2016.19,0.36638,,,
2016-08-01,2024.71,2031.58,2024.57,2029.61,0.36959,,,
2016-08-02,2023.55,2026.1,2017.59,2019.03,0.40994,,,
2016-08-03,2008.68,2008.68,1993,1994.79,0.48585,,,
2016-08-04,2006.08,2006.48,1994.73,2000.03,0.32651,,,
2016-08-05,2006.23,2018.16,2004.37,2017.94,0.28929,,,
2016-08-08,2025.55,2031.14,2018.81,2031.12,0.27048,,,
2016-08-09,2033.52,2046.03,2032.18,2043.78,0.43672,,,
2016-08-10,2043.03,2049.36,2039.86,2044.64,0.33109,,,
2016-08-11,2042.64,2048.8,2035.25,2048.8,0.34608,,,
2016-08-12,2053.82,2060.84,2046.15,2050.47,0.37649,,,
2016-08-16,2056,2063.09,2047.73,2047.76,0.37487,,,
2016-08-17,2045.37,2048.29,2032.53,2043.75,0.39172,,,
2016-08-18,2048.15,2056.09,2041.9,2055.47,0.35308,,,
2016-08-19,2057.9,2059.3,2049.52,2056.24,0.39232,,,
2016-08-22,2054.37,2054.71,2040.51,2042.16,0.3435,,,
2016-08-23,2044.27,2051.43,2041.86,2049.93,0.36041,,,
2016-08-24,2050.82,2052.74,2039.53,2043.76,0.28518,,,
2016-08-25,2041.58,2046,2035.01,2042.92,0.27743,,,
2016-08-26,2036.74,2039.91,2027.68,2037.5,0.28818,,,
2016-08-29,2028.64,2034.63,2024.93,2032.35,0.31697,,,
2016-08-30,2038.6,2049.99,2036.76,2039.74,0.37856,,,
2016-08-31,2038.58,2041.17,2027.24,2034.65,0.40095,,,
2016-09-01,2022.96,2032.72,2016.47,2032.72,0.30051,,,
2016-09-02,2033.92,2039.18,2030.17,2038.31,0.34263,,,
2016-09-05,2049.19,2061,2047.49,2060.08,0.57297,,,
2016-09-06,2058.21,2067.77,2057.26,2066.53,0.46255,,,
2016-09-07,2068.81,2073.89,2061.88,2061.88,0.68716,,,
2016-09-08,2064.96,2070.66,2053.2,2063.73,0.65665,,,
2016-09-09,2048.94,2049.3,2029.46,2037.87,0.39268,,,
2016-09-12,2003.67,2011.04,1991.47,1991.48,0.42288,,,
2016-09-13,2011.93,2013.03,1997.58,1999.36,0.43742,,,
2016-09-19,1997.43,2019.45,1997.1,2015.78,0.43444,,,
2016-09-20,2014.5,2026.56,2010.25,2025.71,0.36234,,,
2016-09-21,2022.81,2035.99,2021.78,2035.99,0.5251,,,
2016-09-22,2050.31,2060.26,2048.8,2049.7,0.44759,,,
2016-09-23,2053.22,2057.35,2048.96,2054.07,0.49411,,,
2016-09-26,2052.76,2060.71,2042.7,2047.11,0.35962,,,
2016-09-27,2037.32,2064.89,2031.13,2062.82,0.66404,,,
2016-09-28,2062.57,2062.98,2051.68,2053.06,0.54645,,,
2016-09-29,2063.74,2072.09,2063.74,2068.72,0.41617,,,
2016-09-30,2054.25,2056.33,2042.77,2043.63,0.32639,,,
2016-10-04,2056.94,2059.25,2050.46,2054.86,0.31885,,,
2016-10-05,2043.37,2056.01,2036.87,2053,0.29234,,,
2016-10-06,2069.3,2070.43,2055.83,2065.3,0.33771,,,
2016-10-07,2065.95,2067.49,2051.6,2053.8,0.42245,,,
2016-10-10,2047.19,2058.73,2039.99,2056.82,0.3149,,,
2016-10-11,2053.29,2060.78,2030.51,2031.93,0.34322,,,
2016-10-12,2022.97,2037.02,2022.39,2033.73,0.29737,,,
2016-10-13,2033.99,2035.93,2014.89,2015.44,0.44026,,,
2016-10-14,2021.66,2028.76,2021.11,2022.66,0.4589,,,
2016-10-17,2028.93,2033.56,2011.81,2027.61,0.3334,,,
2016-10-18,2027.81,2040.72,2026.47,2040.43,0.30593,,,
2016-10-19,2036.18,2050.51,2035.9,2040.94,0.32194,,,
2016-10-20,2044.12,2048.25,2036.54,2040.6,0.276,,,
2016-10-21,2039.4,2040.4,2029.79,2033,0.26036,,,
2016-10-24,2037.19,2047.74,2036.77,2047.74,0.25204,,,
2016-10-25,2042.29,2042.65,2031.25,2037.17,0.2991,,,
2016-10-26,2030.37,2030.37,2002.29,2013.89,0.3924,,,
2016-10-27,2018.24,2026.33,2015.66,2024.12,0.29869,,,
2016-10-28,2021.97,2026.85,2015.72,2019.42,0.27053,,,
2016-10-31,2011.29,2016.01,2005.95,2008.19,0.40066,,,
2016-11-01,2003.41,2010.51,1990.45,2007.39,0.32178,,,
2016-11-02,1995.41,1997.46,1976.34,1978.94,0.33353,,,
2016-11-03,1974.93,1988.82,1973.58,1983.8,0.27273,,,
2016-11-04,1983.87,1985.29,1976.57,1982.02,0.22778,,,
2016-11-07,1997.58,2001.74,1992.14,1997.58,0.21033,,,
2016-11-08,2009.56,2010.17,1994.33,2003.38,0.23958,,,
2016-11-09,2008.08,2015.23,1931.07,1958.38,0.70904,,,
2016-11-10,1989.85,2002.6,1983.26,2002.6,0.43388,,,
2016-11-11,1988.87,1994.05,1982.15,1984.43,0.38686,,,
2016-11-14,1982.93,1988.65,1974.27,1974.4,0.35212,,,
2016-11-15,1977.33,1978.94,1967.21,1967.53,0.37566,,,
2016-11-16,1980.82,1985.67,1976.63,1979.65,0.3065,,,
2016-11-17,1976.21,1983.87,1968.8,1980.55,0.27217,,,
2016-11-18,1983.07,1983.26,1968.13,1974.58,0.30696,,,
2016-11-21,1971.03,1976.23,1962.42,1966.05,0.22351,,,
2016-11-22,1976.07,1986.82,1974.05,1983.47,0.23137,,,
2016-11-23,1987.64,1996.65,1981.22,1987.95,0.3082,,,
2016-11-24,1985.11,1988.96,1968.5,1971.26,0.23544,,,
2016-11-25,1972.6,1978.45,1969.09,1974.46,0.20194,,,
2016-11-28,1976.58,1983.43,1966.78,1978.13,0.21358,,,
2016-11-29,1977.1,1982.53,1972.31,1978.39,0.21457,,,
2016-11-30,1980.38,1988.44,1977.09,1983.48,0.23309,,,
2016-12-01,1987.48,1989.08,1979.67,1983.75,0.21788,,,
2016-12-02,1980.14,1981.64,1966.42,1970.61,0.24318,,,
2016-12-05,1965.71,1971.24,1960.65,1963.36,0.23719,,,
2016-12-06,1976.51,1993.47,1976.51,1989.86,0.21465,,,
2016-12-07,1995.69,1997.62,1987.26,1991.89,0.20441,,,
2016-12-08,2008.31,2031.07,2007.57,2031.07,0.23943,,,
2016-12-09,2024.52,2026.83,2019.79,2024.69,0.22566,,,
2016-12-12,2031.95,2031.95,2020.97,2027.24,0.2898,,,
2016-12-13,2026.39,2035.99,2023.61,2035.98,0.38336,,,
2016-12-14,2043.07,2044.42,2031.18,2036.87,0.38403,,,
2016-12-15,2022.14,2040.62,2021.76,2036.65,0.30019,,,
2016-12-16,2037.35,2043.6,2033.23,2042.24,0.28971,,,
2016-12-19,2039.4,2046.03,2037.04,2038.39,0.24987,,,
2016-12-20,2044.87,2047.38,2040.81,2041.94,0.31422,,,
2016-12-21,2049.47,2053.46,2037.96,2037.96,0.28457,,,
2016-12-22,2041.61,2042.9,2033.99,2035.73,0.2751,,,
2016-12-23,2036.17,2037.71,2031.54,2035.9,0.31088,,,
2016-12-26,2038.33,2039.76,2034.8,2037.75,0.36664,,,
2016-12-27,2040.74,2044.43,2037.12,2042.17,0.38403,,,
2016-12-28,2021.86,2029.69,2020.86,2024.49,0.35659,,,
2016-12-29,2020.42,2026.57,2016.25,2026.46,0.26452,,,
2017-01-02,2022.23,2031.79,2015.68,2026.16,0.22988,,,
2017-01-03,2034.31,2044.07,2028.47,2043.97,0.26813,,,
2017-01-04,2046.29,2046.29,2040.61,2045.64,0.37149,,,
2017-01-05,2045.52,2046.5,2039.49,2041.95,0.54134,,,
2017-01-06,2048.11,2051.84,2045.66,2049.12,0.45535,,,
2017-01-09,2053.18,2053.18,2046.47,2048.78,0.39829,,,
2017-01-10,2043.3,2046.78,2039.5,2045.12,0.51266,,,
2017-01-11,2048.08,2079.7,2047.56,2075.17,0.33553,,,
2017-01-12,2077.69,2087.14,2073.89,2087.14,0.55584,,,
2017-01-13,2077.12,2080.94,2073.44,2076.79,0.51828,,,
2017-01-16,2077.03,2080.05,2058.93,2064.17,0.68393,,,
2017-01-17,2067.52,2078.8,2065.53,2071.87,0.60144,,,
2017-01-18,2073.77,2075.23,2058.35,2070.54,0.53013,,,
2017-01-19,2085.61,2091.02,2065.03,2072.79,0.41567,,,
2017-01-20,2065.54,2072.32,2064,2065.61,0.39265,,,
2017-01-23,2067.62,2073.8,2058.91,2065.99,0.44486,,,
2017-01-24,2070.22,2072.66,2058.59,2065.76,0.31241,,,
2017-01-25,2075.33,2077.72,2062.96,2066.94,0.31024,,,
2017-01-26,2074.77,2088.6,2068.5,2083.59,0.25792,,,
2017-01-31,2077.66,2079.97,2067.57,2067.57,0.28828,,,
2017-02-01,2075.31,2082.7,2073.97,2080.48,0.45253,,,
2017-02-02,2080.23,2092.45,2067.76,2071.01,0.82548,,,
2017-02-03,2075.9,2079.85,2064.05,2073.16,0.39258,,,
2017-02-06,2085.73,2088.37,2073.03,2077.66,0.31532,,,
2017-02-07,2077.8,2079.23,2071.05,2075.21,0.27181,,,
2017-02-08,2072.58,2072.58,2052.29,2065.08,0.26672,,,
2017-02-09,2067.15,2072.69,2062.12,2065.88,0.23601,,,
2017-02-10,2075.8,2080.74,2072.23,2075.08,0.31468,,,
2017-02-13,2074.94,2078.66,2070.36,2078.65,0.28968,,,
2017-02-14,2079.3,2081.59,2068.16,2074.57,0.33237,,,
2017-02-15,2073.6,2087.69,2069.89,2083.86,0.33804,,,
2017-02-16,2088.09,2092.59,2078.35,2081.84,0.33047,,,
2017-02-17,2072.57,2081.18,2072.57,2080.58,0.30152,,,
2017-02-20,2084.16,2085.59,2077.13,2084.39,0.2972,,,
2017-02-21,2085.97,2108.48,2085,2102.93,0.29254,,,
2017-02-22,2106.42,2108.98,2101.56,2106.61,0.31222,,,
2017-02-23,2106.15,2108.99,2103.11,2107.63,0.43085,,,
2017-02-24,2106.43,2107.83,2090.05,2094.12,0.3854,,,
2017-02-27,2095.47,2097.24,2084.08,2085.52,0.3437,,,
2017-02-28,2087.26,2094.41,2084.36,2091.64,0.39982,,,
2017-03-02,2105.19,2112.58,2096.31,2102.65,0.43471,,,
2017-03-03,2090.92,2091.59,2072.09,2078.75,0.42594,,,
2017-03-06,2073.2,2083.8,2067.68,2081.36,0.43144,,,
2017-03-07,2080.77,2096.79,2079.16,2094.05,0.27783,,,
2017-03-08,2092.27,2101.56,2088.19,2095.41,0.38144,,,
2017-03-09,2098.29,2100.08,2090.73,2091.06,0.40823,,,
2017-03-10,2088.67,2102.05,2082.31,2097.35,0.50086,,,
2017-03-13,2102.37,2122.88,2100.91,2117.59,0.38213,,,
2017-03-14,2127.12,2135.5,2124.42,2133.78,0.36508,,,
2017-03-15,2128.42,2135.38,2127.26,2133,0.3747,,,
2017-03-16,2154.98,2156.85,2143.01,2150.08,0.40242,,,
2017-03-17,2150.47,2164.59,2148.86,2164.58,0.30279,,,
2017-03-20,2160.32,2160.57,2151.51,2157.01,0.26495,,,
2017-03-21,2162.95,2181.99,2160.25,2178.38,0.30394,,,
2017-03-22,2159.97,2170,2158.96,2168.3,0.39443,,,
2017-03-23,2174.09,2182.42,2170.56,2172.72,0.35861,,,
2017-03-24,2171.36,2179.34,2163.34,2168.95,0.35867,,,
2017-03-27,2161.17,2165.25,2153.14,2155.66,0.39586,,,
2017-03-28,2166.58,2169.14,2157.71,2163.31,0.39397,,,
2017-03-29,2172.31,2172.31,2162.04,2166.98,0.62679,,,
2017-03-30,2170.18,2174.16,2159.16,2164.64,0.64356,,,
2017-03-31,2166.62,2166.93,2159.8,2160.23,0.44164,,,
2017-04-03,2166.04,2171.33,2161.26,2167.51,0.39851,,,
2017-04-04,2165.23,2166.94,2156.89,2161.1,0.52209,,,
2017-04-05,2161.9,2164.85,2146.98,2160.85,0.57169,,,
2017-04-06,2152.64,2153.83,2143.3,2152.75,0.51016,,,
2017-04-07,2154.87,2155.7,2142.51,2151.73,0.40846,,,
2017-04-10,2148.83,2148.83,2128.35,2133.32,0.51292,,,
2017-04-11,2129.23,2136.55,2117.82,2123.85,0.48931,,,
2017-04-12,2128.17,2129.82,2122.94,2128.91,0.42736,,,
2017-04-13,2130.64,2148.61,2125.87,2148.61,0.35758,,,
2017-04-14,2138.28,2141.61,2127.8,2134.88,0.38369,,,
2017-04-17,2140.87,2150.7,2138.7,2145.76,0.2593,,,
2017-04-18,2155.36,2155.36,2139.31,2148.46,0.2914,,,
2017-04-19,2144.98,2148.03,2133.82,2138.4,0.34422,,,
2017-04-20,2138.19,2150.43,2134.05,2149.15,0.26832,,,
2017-04-21,2161.24,2169.46,2156.64,2165.04,0.28154,,,
2017-04-24,2175.5,2177.89,2166.83,2173.74,0.37471,,,
2017-04-25,2175.7,2196.85,2174.11,2196.85,0.2759,,,
2017-04-26,2202.37,2210.61,2200.73,2207.84,0.39753,,,
2017-04-27,2201.72,2211.59,2199.76,2209.46,0.38611,,,
2017-04-28,2214.36,2217.04,2202.2,2205.44,0.26864,,,
2017-05-02,2213.61,2229.74,2212.87,2219.67,0.29514,,,
2017-05-04,2224.91,2241.24,2224.91,2241.24,0.26192,,,
2017-05-08,2245.61,2292.76,2244.23,2292.76,0.28176,,,
2017-05-10,2294.1,2323.22,2264.31,2270.12,0.42289,,,
2017-05-11,2278.47,2297.67,2271.66,2296.37,0.46346,,,
2017-05-12,2296.06,2296.51,2283.38,2286.02,0.33534,,,
2017-05-15,2288.23,2297.31,2280.6,2290.65,0.25159,,,
2017-05-16,2306.73,2309,2283.84,2295.33,0.36814,,,
2017-05-17,2291.56,2295.87,2283.01,2293.08,0.39482,,,
2017-05-18,2271.27,2288.85,2267.08,2286.82,0.37832,,,
2017-05-19,2286.78,2293.82,2282.13,2288.48,0.42113,,,
2017-05-22,2300.68,2305.21,2292.95,2304.03,0.34006,,,
2017-05-23,2308.69,2326.57,2303.15,2311.74,0.34108,,,
2017-05-24,2319.37,2322.54,2312.93,2317.34,0.40956,,,
2017-05-25,2325.49,2343.72,2321.26,2342.93,0.36928,,,
2017-05-26,2344.39,2364.8,2341.61,2355.3,0.3129,,,
2017-05-29,2362.59,2371.67,2344.25,2352.97,0.31618,,,
2017-05-30,2356.54,2358.69,2332.16,2343.68,0.50884,,,
2017-05-31,2339.25,2355.23,2338.25,2347.38,0.55594,,,
2017-06-01,2348.31,2351.31,2335.63,2344.61,0.33669,,,
2017-06-02,2353.77,2372.65,2353.45,2371.72,0.3995,,,
2017-06-05,2376.66,2376.83,2363.61,2368.62,0.32641,,,
2017-06-07,2364.96,2369.43,2356.71,2360.14,0.37621,,,
2017-06-08,2361.64,2365.52,2347.62,2363.57,0.41708,,,
2017-06-09,2371.22,2385.15,2367.81,2381.69,0.52056,,,
2017-06-12,2370.69,2374.7,2353.35,2357.87,0.32723,,,
2017-06-13,2358.92,2375.81,2358.92,2374.7,0.32208,,,
2017-06-14,2384.54,2387.29,2366.92,2372.64,0.393,,,
2017-06-15,2373.36,2378.04,2350.37,2361.65,0.33489,,,
2017-06-16,2364.2,2365.37,2355.29,2361.83,0.32918,,,
2017-06-19,2364.02,2377.2,2356.84,2370.9,0.29094,,,
2017-06-20,2382.54,2382.54,2365.45,2369.23,0.36073,,,
2017-06-21,2358.23,2359.97,2346.19,2357.53,0.36034,,,
2017-06-22,2364.22,2370.39,2354.1,2370.37,0.29923,,,
2017-06-23,2371.54,2380.94,2369.17,2378.6,0.25626,,,
2017-06-26,2381.09,2390.7,2377.88,2388.66,0.32567,,,
2017-06-27,2386.76,2397.14,2383.47,2391.95,0.35803,,,
2017-06-28,2382.91,2390.89,2380.75,2382.56,0.36118,,,
2017-06-29,2396.81,2402.8,2393.57,2395.66,0.44513,,,
2017-06-30,2382.15,2391.81,2381.4,2391.79,0.34353,,,
2017-07-03,2397.66,2399.9,2384.55,2394.48,0.31099,,,
2017-07-04,2395.24,2398.02,2376.41,2380.52,0.41178,,,
2017-07-05,2377.01,2390.29,2375.63,2388.35,0.33372,,,
2017-07-06,2390.31,2392.5,2380.82,2387.81,0.30147,,,
2017-07-07,2376.29,2385.02,2372.83,2379.87,0.31437,,,
2017-07-10,2386.3,2389.87,2378.04,2382.1,0.29626,,,
2017-07-11,2386.42,2396.46,2382.69,2396,0.28446,,,
2017-07-12,2395.41,2399.28,2390.45,2391.77,0.26893,,,
2017-07-13,2405.76,2422.26,2402.92,2409.49,0.28926,,,
2017-07-14,2418.27,2421.48,2411.34,2414.63,0.25877,,,
2017-07-17,2427.76,2430.34,2419.91,2425.1,0.2542,,,
2017-07-18,2425.07,2426.16,2419.17,2426.04,0.26066,,,
2017-07-19,2430.09,2430.09,2419.64,2429.94,0.27096,,,
2017-07-20,2436.06,2443.69,2427.95,2441.84,0.25192,,,
2017-07-21,2438.78,2451.59,2437.84,2450.06,0.25013,,,
2017-07-24,2451.41,2451.53,2443.65,2451.53,0.23341,,,
